"SCS","ISC","NRUSC","tRU","requiredSNR","IRU","NRU","ITBS","Qm","TBS","numTrBlks","NRep","SNR","BLER","TTI","pathloss","datarate","bandwidth"
15000,16,6,2,-19.542,3,4,3,2,808,100,2,4,0.06,16,140,50.5,"90"
15000,16,6,2,-19.542,3,4,3,2,808,100,2,3,0.06,16,141,50.5,"90"
15000,16,6,2,-19.542,3,4,3,2,808,100,2,2,0.08,16,142,50.5,"90"
15000,16,6,2,-19.542,3,4,3,2,808,100,2,1,0.1,16,143,50.5,"90"
15000,16,6,2,-19.542,3,4,3,2,808,100,8,0,0.04,64,144,12.625,"90"
15000,16,6,2,-19.542,3,4,3,2,808,100,8,-1,0.08,64,145,12.625,"90"
15000,16,6,2,-19.542,3,4,3,2,808,100,8,-2,0.09,64,146,12.625,"90"
15000,16,6,2,-19.542,3,4,3,2,808,100,32,-3,0.05,256,147,3.15625,"90"
15000,16,6,2,-19.542,3,4,3,2,808,100,32,-4,0.01,256,148,3.15625,"90"
15000,16,6,2,-19.542,3,4,3,2,808,100,32,-5,0.07,256,149,3.15625,"90"
15000,16,6,2,-19.542,3,4,3,2,808,100,64,-6,0.03,512,150,1.578125,"90"
15000,16,6,2,-19.542,3,4,3,2,808,100,64,-7,0.01,512,151,1.578125,"90"
15000,16,6,2,-19.542,3,4,3,2,808,100,64,-8,0.04,512,152,1.578125,"90"
15000,16,6,2,-19.542,3,4,3,2,808,100,64,-9,0.09,512,153,1.578125,"90"
15000,16,6,2,-19.542,3,4,3,2,808,100,64,-10,0.08,512,154,1.578125,"90"
15000,16,6,2,-19.542,3,4,3,2,808,100,64,-11,0.05,512,155,1.578125,"90"
15000,16,6,2,-19.542,3,4,3,2,808,100,128,-12,0.09,1024.03669724771,156,0.789034223257481,"90"
15000,16,6,2,-19.542,3,4,3,2,808,100,128,-13,0.09,1024.03669724771,157,0.789034223257481,"90"
15000,16,6,2,-19.542,3,4,3,2,808,100,128,-15,0.1,1024,159,0.7890625,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,1,14,0.02,8,130,117,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,1,13,0,8,131,117,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,1,12,0.06,8,132,117,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,1,11,0.09,8,133,117,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,1,10,0.1,8,134,117,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,2,9,0,16,135,58.5,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,2,8,0,16,136,58.5,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,2,7,0.03,16,137,58.5,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,2,6,0.03,16,138,58.5,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,2,5,0.05,16,139,58.5,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,2,4,0.06,16,140,58.5,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,2,3,0.07,16,141,58.5,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,4,2,0.1,32,142,29.25,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,8,1,0.03,64,143,14.625,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,8,0,0.08,64,144,14.625,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,8,-1,0.08,64,145,14.625,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,16,-2,0.1,128,146,7.3125,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,16,-3,0.07,128,147,7.3125,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,32,-4,0.03,256,148,3.65625,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,32,-5,0.1,256,149,3.65625,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,64,-6,0.01,512,150,1.828125,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,64,-7,0.04,512,151,1.828125,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,64,-8,0.04,512,152,1.828125,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,128,-9,0.01,1023.9603960396,153,0.914097853413266,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,128,-10,0.04,1024.03846153846,154,0.914028169014085,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,128,-11,0.09,1024.03669724771,155,0.914029743773517,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,128,-12,0.06,1023.96226415094,156,0.914096185737977,"90"
15000,16,6,2,-19.542,3,4,3,2,936,100,128,-16,0.09,1024.03669724771,160,0.914029743773517,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,1,6,0,8,138,41,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,1,5,0.05,8,139,41,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,1,4,0.08,8,140,41,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,2,3,0.01,16,141,20.5,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,2,2,0.04,16,142,20.5,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,2,1,0.06,16,143,20.5,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,2,0,0.07,16,144,20.5,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,2,-1,0.08,16,145,20.5,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,2,-2,0.1,16,146,20.5,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,8,-3,0.03,64,147,5.125,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,8,-4,0.08,64,148,5.125,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,16,-5,0.06,128,149,2.5625,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,16,-6,0.09,128,150,2.5625,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,16,-7,0.08,128,151,2.5625,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,64,-8,0,512,152,0.640625,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,32,-9,0.07,256,153,1.28125,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,32,-10,0.06,256,154,1.28125,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,32,-11,0.09,256,155,1.28125,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,128,-12,0.02,1024.01960784314,156,0.320306366682623,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,64,-13,0.07,512,157,0.640625,"90"
15000,16,6,2,-19.542,3,4,4,2,328,100,64,-14,0.06,512,158,0.640625,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,1,8,0,8,136,51,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,1,7,0.01,8,137,51,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,1,6,0.02,8,138,51,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,1,5,0.09,8,139,51,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,2,4,0,16,140,25.5,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,2,3,0.02,16,141,25.5,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,2,2,0.05,16,142,25.5,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,2,1,0.06,16,143,25.5,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,4,0,0.06,32,144,12.75,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,8,-1,0.04,64,145,6.375,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,8,-2,0.05,64,146,6.375,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,8,-3,0.07,64,147,6.375,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,8,-4,0.09,64,148,6.375,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,16,-5,0.09,128,149,3.1875,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,8,-6,0.09,64,150,6.375,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,16,-7,0.1,128,151,3.1875,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,32,-8,0.07,256,152,1.59375,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,64,-9,0,512,153,0.796875,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,64,-10,0,512,154,0.796875,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,64,-11,0.07,512,155,0.796875,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,64,-12,0.09,512,156,0.796875,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,64,-13,0.09,512,157,0.796875,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,128,-14,0.04,1024.03846153846,158,0.398422535211268,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,64,-15,0.01,512,159,0.796875,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,128,-16,0.08,1023.98148148148,160,0.39844470566959,"90"
15000,16,6,2,-19.542,3,4,4,2,408,100,128,-17,0.08,1023.98148148148,161,0.39844470566959,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,1,10,0,8,134,63,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,1,9,0,8,135,63,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,1,8,0.06,8,136,63,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,1,7,0.06,8,137,63,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,1,6,0.1,8,138,63,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,2,5,0,16,139,31.5,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,2,4,0.03,16,140,31.5,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,2,3,0.04,16,141,31.5,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,2,2,0.06,16,142,31.5,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,2,1,0.06,16,143,31.5,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,2,0,0.09,16,144,31.5,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,8,-1,0.04,64,145,7.875,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,8,-2,0.06,64,146,7.875,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,8,-3,0.07,64,147,7.875,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,8,-4,0.07,64,148,7.875,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,16,-5,0.09,128,149,3.9375,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,32,-6,0.06,256,150,1.96875,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,16,-7,0.1,128,151,3.9375,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,64,-8,0.01,512,152,0.984375,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,64,-9,0.02,512,153,0.984375,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,64,-10,0.05,512,154,0.984375,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,64,-11,0.04,512,155,0.984375,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,128,-12,0.02,1024.01960784314,156,0.492178075634275,"90"
15000,16,6,2,-19.542,3,4,4,2,504,100,128,-13,0.07,1024.01869158879,157,0.492178516017158,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,1,10,0,8,134,73,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,1,9,0.04,8,135,73,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,1,8,0.05,8,136,73,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,1,7,0.08,8,137,73,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,2,6,0,16,138,36.5,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,2,5,0.03,16,139,36.5,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,2,4,0.05,16,140,36.5,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,2,3,0.06,16,141,36.5,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,2,2,0.07,16,142,36.5,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,2,1,0.09,16,143,36.5,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,4,0,0.05,32,144,18.25,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,8,-1,0.04,64,145,9.125,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,8,-2,0.07,64,146,9.125,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,8,-3,0.07,64,147,9.125,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,8,-4,0.1,64,148,9.125,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,16,-5,0.07,128,149,4.5625,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,32,-6,0.04,256,150,2.28125,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,64,-7,0,512,151,1.140625,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,64,-8,0.04,512,152,1.140625,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,64,-9,0.03,512,153,1.140625,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,64,-10,0.04,512,154,1.140625,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,64,-11,0.03,512,155,1.140625,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,128,-12,0.01,1023.9603960396,156,0.570334558112551,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,128,-13,0.02,1024.01960784314,157,0.570301579703207,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,128,-14,0.08,1023.98148148148,158,0.570322813997649,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,128,-15,0.03,1023.98058252427,159,0.570323314686641,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,128,-18,0.07,1024.01869158879,162,0.570302089988135,"90"
15000,16,6,2,-19.542,3,4,4,2,584,100,128,-19,0.03,1023.98058252427,163,0.570323314686641,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,1,12,0,8,132,85,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,1,11,0,8,133,85,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,1,10,0.03,8,134,85,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,1,9,0.04,8,135,85,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,2,8,0,16,136,42.5,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,1,7,0.09,8,137,85,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,2,6,0,16,138,42.5,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,2,5,0.03,16,139,42.5,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,2,4,0.01,16,140,42.5,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,2,3,0.05,16,141,42.5,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,2,2,0.07,16,142,42.5,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,4,1,0.1,32,143,21.25,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,8,0,0.04,64,144,10.625,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,8,-1,0.02,64,145,10.625,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,8,-2,0.07,64,146,10.625,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,16,-3,0.06,128,147,5.3125,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,16,-4,0.1,128,148,5.3125,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,16,-5,0.09,128,149,5.3125,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,32,-6,0.1,256,150,2.65625,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,32,-7,0.1,256,151,2.65625,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,64,-8,0.01,512,152,1.328125,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,32,-9,0.09,256,153,2.65625,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,64,-10,0.08,512,154,1.328125,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,128,-11,0.04,1024.03846153846,155,0.664037558685446,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,128,-12,0.01,1023.9603960396,156,0.664088184103655,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,128,-13,0.06,1023.96226415094,157,0.664086972544684,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,128,-14,0.08,1023.98148148148,158,0.664074509449317,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,128,-16,0.09,1024.03669724771,160,0.664038702741444,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,128,-17,0.09,1024.03669724771,161,0.664038702741444,"90"
15000,16,6,2,-19.542,3,4,4,2,680,100,128,-18,0.08,1023.98148148148,162,0.664074509449317,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,1,10,0,10,134,80.8,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,1,9,0.01,10,135,80.8,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,1,8,0.05,10,136,80.8,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,1,7,0.08,10,137,80.8,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,1,6,0.09,10,138,80.8,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,2,5,0.01,20,139,40.4,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,2,4,0.03,20,140,40.4,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,2,3,0.05,20,141,40.4,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,2,2,0.05,20,142,40.4,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,4,1,0.04,40,143,20.2,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,8,0,0.02,80,144,10.1,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,8,-1,0.05,80,145,10.1,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,8,-2,0.05,80,146,10.1,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,8,-3,0.09,80,147,10.1,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,16,-4,0.07,160,148,5.05,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,32,-5,0.08,320,149,2.525,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,64,-6,0.01,640,150,1.2625,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,32,-7,0.06,320,151,2.525,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,64,-8,0.01,640,152,1.2625,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,64,-9,0.07,640,153,1.2625,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,64,-10,0.07,640,154,1.2625,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,128,-11,0,1280,155,0.63125,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,128,-12,0.06,1280,156,0.63125,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,128,-13,0.07,1280,157,0.63125,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,128,-14,0.08,1280,158,0.63125,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,128,-15,0.09,1280,159,0.63125,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,128,-16,0.1,1280,160,0.63125,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,128,-17,0.05,1280,161,0.63125,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,128,-18,0.09,1280,162,0.63125,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,128,-19,0.04,1280,163,0.63125,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,128,-20,0.1,1280,164,0.63125,"90"
15000,16,6,2,-19.542,4,5,4,2,808,100,128,-21,0.04,1280,165,0.63125,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,1,12,0,10,132,93.6,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,1,11,0.01,10,133,93.6,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,1,10,0.02,10,134,93.6,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,1,9,0.06,10,135,93.6,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,1,8,0.08,10,136,93.6,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,1,7,0.1,10,137,93.6,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,2,6,0,20,138,46.8,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,2,5,0.02,20,139,46.8,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,2,4,0.04,20,140,46.8,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,2,3,0.05,20,141,46.8,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,2,2,0.01,20,142,46.8,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,2,1,0.08,20,143,46.8,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,8,0,0.06,80,144,11.7,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,4,-1,0.1,40,145,23.4,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,8,-2,0.04,80,146,11.7,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,32,-3,0.02,320,147,2.925,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,32,-4,0.06,320,148,2.925,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,16,-5,0.09,160,149,5.85,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,32,-6,0.06,320,150,2.925,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,32,-7,0.06,320,151,2.925,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,64,-8,0.04,640,152,1.4625,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,64,-9,0.02,640,153,1.4625,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,64,-10,0.05,640,154,1.4625,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,64,-11,0.06,640,155,1.4625,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,128,-12,0.05,1280,156,0.73125,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,128,-13,0.1,1280,157,0.73125,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,128,-14,0.05,1280,158,0.73125,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,128,-15,0.06,1280,159,0.73125,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,128,-16,0.1,1280,160,0.73125,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,128,-18,0.04,1280,162,0.73125,"90"
15000,16,6,2,-19.542,4,5,4,2,936,100,128,-19,0.04,1280,163,0.73125,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,1,6,0,10,138,32.8,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,1,5,0.01,10,139,32.8,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,1,4,0.04,10,140,32.8,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,1,3,0.08,10,141,32.8,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,2,2,0.01,20,142,16.4,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,1,1,0.1,10,143,32.8,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,2,0,0.05,20,144,16.4,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,2,-1,0.06,20,145,16.4,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,2,-2,0.06,20,146,16.4,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,2,-3,0.06,20,147,16.4,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,8,-4,0.07,80,148,4.1,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,8,-5,0.07,80,149,4.1,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,8,-6,0.1,80,150,4.1,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,16,-7,0.04,160,151,2.05,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,16,-8,0.1,160,152,2.05,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,32,-9,0.08,320,153,1.025,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,64,-10,0,640,154,0.5125,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,64,-11,0.03,640,155,0.5125,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,64,-12,0.06,640,156,0.5125,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,64,-13,0.04,640,157,0.5125,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,128,-14,0.03,1280,158,0.25625,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,64,-15,0.08,640,159,0.5125,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,64,-16,0.04,640,160,0.5125,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,64,-17,0.06,640,161,0.5125,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,128,-18,0.01,1280,162,0.25625,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,128,-19,0.07,1280,163,0.25625,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,128,-20,0.02,1280,164,0.25625,"90"
15000,16,6,2,-19.542,4,5,5,2,328,100,128,-21,0.06,1280,165,0.25625,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,1,6,0.01,10,138,40.8,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,1,5,0.05,10,139,40.8,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,1,4,0.06,10,140,40.8,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,2,3,0.05,20,141,20.4,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,2,2,0.03,20,142,20.4,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,2,1,0.06,20,143,20.4,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,2,0,0.05,20,144,20.4,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,2,-1,0.08,20,145,20.4,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,2,-2,0.09,20,146,20.4,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,8,-3,0.07,80,147,5.1,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,8,-4,0.07,80,148,5.1,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,16,-5,0.06,160,149,2.55,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,32,-6,0.03,320,150,1.275,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,16,-7,0.06,160,151,2.55,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,32,-8,0.07,320,152,1.275,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,32,-9,0.07,320,153,1.275,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,32,-10,0.06,320,154,1.275,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,64,-11,0.02,640,155,0.6375,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,64,-12,0.04,640,156,0.6375,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,64,-13,0.09,640,157,0.6375,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,64,-14,0.09,640,158,0.6375,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,128,-15,0.07,1280,159,0.31875,"90"
15000,16,6,2,-19.542,4,5,5,2,408,100,64,-17,0.05,640,161,0.6375,"90"
15000,16,6,2,-19.542,4,5,5,2,504,100,1,8,0,10,136,50.4,"90"
15000,16,6,2,-19.542,4,5,5,2,504,100,1,7,0,10,137,50.4,"90"
