"SCS","ISC","NRUSC","tRU","requiredSNR","IRU","NRU","ITBS","Qm","TBS","numTrBlks","NRep","SNR","BLER","TTI","pathloss","datarate","bandwidth"
15000,0,1,8,-11.761,0,1,9,2,136,100,32,0,0.01,256,152,0.53125,"15"
15000,0,1,8,-11.761,0,1,9,2,136,100,32,-1,0.05,256,153,0.53125,"15"
15000,0,1,8,-11.761,0,1,9,2,136,100,32,-2,0.08,256,154,0.53125,"15"
15000,0,1,8,-11.761,0,1,9,2,136,100,64,-3,0,512,155,0.265625,"15"
15000,0,1,8,-11.761,0,1,9,2,136,100,64,-4,0.02,512,156,0.265625,"15"
15000,0,1,8,-11.761,0,1,9,2,136,100,64,-5,0.1,512,157,0.265625,"15"
15000,0,1,8,-11.761,0,1,9,2,136,100,128,-6,0.02,1024.01960784314,158,0.132809956917185,"15"
15000,0,1,8,-11.761,0,1,9,2,136,100,128,-7,0.06,1023.96226415094,159,0.132817394508937,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,1,18,0.01,8,134,18,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,1,17,0.03,8,135,18,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,1,16,0.05,8,136,18,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,1,15,0.1,8,137,18,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,1,14,0.09,8,138,18,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,2,13,0.01,16,139,9,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,2,12,0.03,16,140,9,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,2,11,0.04,16,141,9,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,2,10,0.05,16,142,9,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,2,9,0.06,16,143,9,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,2,8,0.06,16,144,9,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,2,7,0.08,16,145,9,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,2,6,0.08,16,146,9,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,8,5,0.04,64,147,2.25,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,8,4,0.05,64,148,2.25,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,8,3,0.07,64,149,2.25,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,16,2,0.03,128,150,1.125,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,16,1,0.09,128,151,1.125,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,32,0,0.04,256,152,0.5625,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,32,-1,0.05,256,153,0.5625,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,32,-2,0.08,256,154,0.5625,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,64,-3,0.02,512,155,0.28125,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,64,-4,0.03,512,156,0.28125,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,128,-5,0.01,1023.9603960396,157,0.140630438986656,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,128,-6,0.01,1023.9603960396,158,0.140630438986656,"15"
15000,0,1,8,-11.761,0,1,10,2,144,100,128,-7,0.07,1024.01869158879,159,0.140622433147759,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,1,10,0,16,142,2,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,1,9,0.01,16,143,2,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,1,8,0.03,16,144,2,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,1,7,0.04,16,145,2,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,1,6,0.04,16,146,2,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,1,5,0.06,16,147,2,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,1,4,0.08,16,148,2,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,1,3,0.08,16,149,2,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,1,2,0.09,16,150,2,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,1,1,0.1,16,151,2,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,1,0,0.1,16,152,2,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,4,-1,0.08,64,153,0.5,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,8,-2,0.1,128,154,0.25,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,16,-3,0.05,256,155,0.125,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,16,-4,0.05,256,156,0.125,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,16,-5,0.1,256,157,0.125,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,32,-6,0.02,512,158,0.0625,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,32,-7,0.05,512,159,0.0625,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,32,-8,0.09,512,160,0.0625,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,64,-9,0.03,1023.98058252427,161,0.0312505925855694,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,64,-10,0.06,1023.96226415094,162,0.0312511516491616,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,128,-11,0.01,2048.0198019802,163,0.0156248489243413,"15"
15000,0,1,8,-11.761,1,2,0,1,32,100,128,-12,0.04,2047.98076923077,164,0.0156251467205033,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,1,12,0,16,140,3.5,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,1,11,0.01,16,141,3.5,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,1,10,0.02,16,142,3.5,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,1,9,0.03,16,143,3.5,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,1,8,0.04,16,144,3.5,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,1,7,0.04,16,145,3.5,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,1,6,0.06,16,146,3.5,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,1,5,0.07,16,147,3.5,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,1,4,0.08,16,148,3.5,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,1,3,0.09,16,149,3.5,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,4,2,0.04,64,150,0.875,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,4,1,0.07,64,151,0.875,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,4,0,0.08,64,152,0.875,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,8,-1,0.05,128,153,0.4375,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,16,-2,0,256,154,0.21875,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,16,-3,0.05,256,155,0.21875,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,16,-4,0.08,256,156,0.21875,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,32,-5,0.04,512,157,0.109375,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,32,-6,0.06,512,158,0.109375,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,32,-7,0.08,512,159,0.109375,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,64,-8,0.01,1023.9603960396,160,0.0546896151614775,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,64,-9,0.07,1024.01869158879,161,0.0546865017796842,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,128,-10,0.01,2048.0198019802,162,0.0273434856175973,"15"
15000,0,1,8,-11.761,1,2,1,2,56,100,128,-11,0.04,2047.98076923077,163,0.0273440067608808,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,1,12,0.01,16,140,4.5,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,1,11,0.01,16,141,4.5,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,1,10,0.03,16,142,4.5,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,1,9,0.04,16,143,4.5,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,1,8,0.04,16,144,4.5,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,1,7,0.05,16,145,4.5,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,1,6,0.07,16,146,4.5,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,1,5,0.09,16,147,4.5,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,1,4,0.1,16,148,4.5,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,1,3,0.1,16,149,4.5,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,4,2,0.05,64,150,1.125,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,4,1,0.07,64,151,1.125,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,4,0,0.07,64,152,1.125,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,16,-1,0.02,256,153,0.28125,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,16,-2,0.05,256,154,0.28125,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,16,-3,0.07,256,155,0.28125,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,32,-4,0.01,512,156,0.140625,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,32,-5,0.04,512,157,0.140625,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,32,-6,0.08,512,158,0.140625,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,64,-7,0.01,1023.9603960396,159,0.0703152194933282,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,64,-8,0.02,1024.01960784314,160,0.0703111536620393,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,128,-9,0,2048,161,0.03515625,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,128,-10,0.02,2048.03921568627,162,0.0351555768310196,"15"
15000,0,1,8,-11.761,1,2,2,1,72,100,128,-11,0.06,2048.01886792453,163,0.0351559261135934,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,1,14,0,16,138,6.5,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,1,13,0,16,139,6.5,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,1,12,0.01,16,140,6.5,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,1,11,0.02,16,141,6.5,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,1,10,0.04,16,142,6.5,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,1,9,0.04,16,143,6.5,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,1,8,0.06,16,144,6.5,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,1,7,0.07,16,145,6.5,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,1,6,0.08,16,146,6.5,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,1,5,0.09,16,147,6.5,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,4,4,0.03,64,148,1.625,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,4,3,0.04,64,149,1.625,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,4,2,0.06,64,150,1.625,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,4,1,0.09,64,151,1.625,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,16,0,0,256,152,0.40625,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,16,-1,0.05,256,153,0.40625,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,16,-2,0.05,256,154,0.40625,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,16,-3,0.09,256,155,0.40625,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,16,-4,0.04,256,156,0.40625,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,32,-5,0.06,512,157,0.203125,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,64,-6,0.01,1023.9603960396,158,0.10156642815703,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,64,-7,0.02,1024.01960784314,159,0.101560555289612,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,64,-8,0.08,1023.98148148148,160,0.101564336739307,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,128,-9,0.01,2048.0198019802,161,0.0507807590041093,"15"
15000,0,1,8,-11.761,1,2,3,2,104,100,128,-10,0.03,2047.96116504854,162,0.0507822129515502,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,1,14,0,16,138,7.5,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,1,13,0,16,139,7.5,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,1,12,0.03,16,140,7.5,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,1,11,0.03,16,141,7.5,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,1,10,0.04,16,142,7.5,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,1,9,0.06,16,143,7.5,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,1,8,0.06,16,144,7.5,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,1,7,0.07,16,145,7.5,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,1,6,0.08,16,146,7.5,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,1,5,0.1,16,147,7.5,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,4,4,0.04,64,148,1.875,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,4,3,0.05,64,149,1.875,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,4,2,0.06,64,150,1.875,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,4,1,0.1,64,151,1.875,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,16,0,0.03,256,152,0.46875,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,16,-1,0.02,256,153,0.46875,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,16,-2,0.06,256,154,0.46875,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,16,-3,0.1,256,155,0.46875,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,32,-4,0.03,512,156,0.234375,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,32,-5,0.05,512,157,0.234375,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,64,-6,0.01,1023.9603960396,158,0.11719203248888,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,64,-7,0.02,1024.01960784314,159,0.117185256103399,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,64,-8,0.06,1023.96226415094,160,0.117191818684356,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,128,-9,0.01,2048.0198019802,161,0.0585931834662799,"15"
15000,0,1,8,-11.761,1,2,4,2,120,100,128,-10,0.08,2047.96296296296,162,0.0585948096572927,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,1,14,0,16,138,9,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,1,13,0.01,16,139,9,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,1,12,0.02,16,140,9,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,1,11,0.04,16,141,9,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,1,10,0.05,16,142,9,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,1,9,0.06,16,143,9,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,1,8,0.06,16,144,9,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,1,7,0.07,16,145,9,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,1,6,0.08,16,146,9,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,1,5,0.1,16,147,9,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,4,4,0.04,64,148,2.25,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,4,3,0.06,64,149,2.25,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,4,2,0.08,64,150,2.25,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,16,1,0.02,256,151,0.5625,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,16,0,0.04,256,152,0.5625,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,16,-1,0.06,256,153,0.5625,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,16,-2,0.08,256,154,0.5625,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,32,-3,0.01,512,155,0.28125,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,32,-4,0.05,512,156,0.28125,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,32,-5,0.07,512,157,0.28125,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,32,-6,0.05,512,158,0.28125,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,64,-7,0.07,1024.01869158879,159,0.140622433147759,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,64,-8,0.09,1024.03669724771,160,0.140619960580541,"15"
15000,0,1,8,-11.761,1,2,5,2,144,100,128,-9,0.03,2047.96116504854,161,0.070313833317531,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,1,14,0,16,138,11,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,1,13,0.03,16,139,11,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,1,12,0.04,16,140,11,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,1,11,0.04,16,141,11,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,1,10,0.06,16,142,11,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,1,9,0.07,16,143,11,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,1,8,0.08,16,144,11,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,1,7,0.09,16,145,11,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,1,6,0.1,16,146,11,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,4,5,0.04,64,147,2.75,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,4,4,0.05,64,148,2.75,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,4,3,0.07,64,149,2.75,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,8,2,0.08,128,150,1.375,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,16,1,0.03,256,151,0.6875,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,16,0,0.05,256,152,0.6875,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,16,-1,0.06,256,153,0.6875,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,16,-2,0.07,256,154,0.6875,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,32,-3,0.02,512,155,0.34375,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,32,-4,0.07,512,156,0.34375,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,32,-5,0.1,512,157,0.34375,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,64,-6,0.02,1024.01960784314,158,0.171871708951652,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,64,-7,0.07,1024.01869158879,159,0.17187186273615,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,128,-8,0,2048,160,0.0859375,"15"
15000,0,1,8,-11.761,1,2,6,2,176,100,128,-9,0.05,2048,161,0.0859375,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,1,16,0,16,136,14,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,1,15,0.01,16,137,14,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,1,14,0.03,16,138,14,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,1,13,0.04,16,139,14,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,1,12,0.05,16,140,14,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,1,11,0.07,16,141,14,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,1,10,0.06,16,142,14,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,1,9,0.07,16,143,14,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,1,8,0.08,16,144,14,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,1,7,0.1,16,145,14,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,4,6,0.04,64,146,3.5,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,4,5,0.05,64,147,3.5,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,4,4,0.07,64,148,3.5,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,4,3,0.09,64,149,3.5,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,4,2,0.05,64,150,3.5,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,16,1,0.04,256,151,0.875,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,16,0,0.06,256,152,0.875,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,16,-1,0.07,256,153,0.875,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,32,-2,0.01,512,154,0.4375,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,32,-3,0.04,512,155,0.4375,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,32,-4,0.07,512,156,0.4375,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,64,-5,0.01,1023.9603960396,157,0.21875846064591,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,64,-6,0.01,1023.9603960396,158,0.21875846064591,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,64,-7,0.1,1024,159,0.21875,"15"
15000,0,1,8,-11.761,1,2,7,2,224,100,128,-8,0.03,2047.96116504854,160,0.109377074049493,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,1,16,0,16,136,16,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,1,15,0.03,16,137,16,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,1,14,0.04,16,138,16,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,1,13,0.04,16,139,16,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,1,12,0.05,16,140,16,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,1,11,0.06,16,141,16,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,1,10,0.08,16,142,16,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,1,9,0.09,16,143,16,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,1,8,0.1,16,144,16,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,1,7,0.1,16,145,16,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,4,6,0.04,64,146,4,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,4,5,0.06,64,147,4,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,4,4,0.06,64,148,4,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,4,3,0.1,64,149,4,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,16,2,0.03,256,150,1,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,16,1,0.05,256,151,1,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,16,0,0.06,256,152,1,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,16,-1,0.09,256,153,1,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,32,-2,0.03,512,154,0.5,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,32,-3,0.05,512,155,0.5,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,32,-4,0.07,512,156,0.5,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,64,-5,0.02,1024.01960784314,157,0.249995213020584,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,64,-6,0.07,1024.01869158879,158,0.249995436707128,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,128,-7,0,2048,159,0.125,"15"
15000,0,1,8,-11.761,1,2,8,2,256,100,128,-8,0.03,2047.96116504854,160,0.125002370342277,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,1,16,0.03,16,136,18.5,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,1,15,0.03,16,137,18.5,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,1,14,0.04,16,138,18.5,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,1,13,0.05,16,139,18.5,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,1,12,0.06,16,140,18.5,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,1,11,0.08,16,141,18.5,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,1,10,0.08,16,142,18.5,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,1,9,0.1,16,143,18.5,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,2,8,0.1,32,144,9.25,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,4,7,0.04,64,145,4.625,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,4,6,0.05,64,146,4.625,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,4,5,0.07,64,147,4.625,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,4,4,0.09,64,148,4.625,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,8,3,0.1,128,149,2.3125,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,16,2,0.04,256,150,1.15625,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,8,1,0.08,128,151,2.3125,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,16,0,0.06,256,152,1.15625,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,32,-1,0.01,512,153,0.578125,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,32,-2,0.04,512,154,0.578125,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,32,-3,0.07,512,155,0.578125,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,64,-4,0.01,1023.9603960396,156,0.289073680139238,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,64,-5,0.04,1024.03846153846,157,0.289051643192488,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,64,-6,0.09,1024.03669724771,158,0.289052141193335,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,128,-7,0,2048,159,0.14453125,"15"
15000,0,1,8,-11.761,1,2,9,2,296,100,128,-8,0.07,2048.03738317757,160,0.144528611846308,"15"
15000,0,1,8,-11.761,1,2,10,2,328,100,1,16,0.04,16,136,20.5,"15"
15000,0,1,8,-11.761,1,2,10,2,328,100,1,15,0.06,16,137,20.5,"15"
15000,0,1,8,-11.761,1,2,10,2,328,100,1,14,0.06,16,138,20.5,"15"
15000,0,1,8,-11.761,1,2,10,2,328,100,1,13,0.07,16,139,20.5,"15"
15000,0,1,8,-11.761,1,2,10,2,328,100,1,12,0.1,16,140,20.5,"15"
15000,0,1,8,-11.761,1,2,10,2,328,100,1,11,0.09,16,141,20.5,"15"
15000,0,1,8,-11.761,1,2,10,2,328,100,2,10,0.07,32,142,10.25,"15"
15000,0,1,8,-11.761,1,2,10,2,328,100,2,9,0.08,32,143,10.25,"15"
15000,0,1,8,-11.761,1,2,10,2,328,100,4,8,0.03,64,144,5.125,"15"
15000,0,1,8,-11.761,1,2,10,2,328,100,4,7,0.04,64,145,5.125,"15"
15000,0,1,8,-11.761,1,2,10,2,328,100,4,6,0.05,64,146,5.125,"15"
15000,0,1,8,-11.761,1,2,10,2,328,100,4,5,0.07,64,147,5.125,"15"
15000,0,1,8,-11.761,1,2,10,2,328,100,8,4,0.07,128,148,2.5625,"15"
15000,0,1,8,-11.761,1,2,10,2,328,100,16,3,0.04,256,149,1.28125,"15"
